item_id,cfg,source,flag,severity
history::386,history,arabic_mmlu,False,clean
history::387,history,arabic_mmlu,True,lexical_or_artifact
history::388,history,arabic_mmlu,False,clean
history::389,history,arabic_mmlu,False,clean
history::390,history,arabic_mmlu,False,clean
history::391,history,arabic_mmlu,True,morphological
history::392,history,arabic_mmlu,False,clean
history::393,history,arabic_mmlu,False,clean
history::394,history,arabic_mmlu,False,clean
history::395,history,arabic_mmlu,True,morphological
history::396,history,arabic_mmlu,False,clean
history::397,history,arabic_mmlu,True,lexical_or_artifact
history::398,history,arabic_mmlu,False,clean
history::399,history,arabic_mmlu,False,clean
history::400,history,arabic_mmlu,False,clean
history::401,history,arabic_mmlu,False,clean
history::402,history,arabic_mmlu,False,clean
history::403,history,arabic_mmlu,True,morphological
history::404,history,arabic_mmlu,False,clean
history::405,history,arabic_mmlu,True,morphological
history::406,history,arabic_mmlu,False,clean
history::407,history,arabic_mmlu,True,morphological
history::408,history,arabic_mmlu,True,morphological
history::409,history,arabic_mmlu,True,morphological
history::410,history,arabic_mmlu,True,morphological
history::411,history,arabic_mmlu,False,clean
history::412,history,arabic_mmlu,False,clean
history::413,history,arabic_mmlu,True,morphological
history::414,history,arabic_mmlu,False,clean
history::415,history,arabic_mmlu,False,clean
history::416,history,arabic_mmlu,True,lexical_or_artifact
history::417,history,arabic_mmlu,False,clean
history::418,history,arabic_mmlu,False,clean
history::419,history,arabic_mmlu,False,clean
history::420,history,arabic_mmlu,True,morphological
history::421,history,arabic_mmlu,True,morphological
history::422,history,arabic_mmlu,False,clean
history::423,history,arabic_mmlu,True,morphological
history::424,history,arabic_mmlu,True,morphological
history::425,history,arabic_mmlu,False,clean
history::426,history,arabic_mmlu,False,clean
history::427,history,arabic_mmlu,True,morphological
history::428,history,arabic_mmlu,False,clean
history::429,history,arabic_mmlu,False,clean
history::430,history,arabic_mmlu,True,morphological
history::431,history,arabic_mmlu,False,clean
history::432,history,arabic_mmlu,False,clean
history::433,history,arabic_mmlu,True,morphological
history::434,history,arabic_mmlu,True,lexical_or_artifact
history::435,history,arabic_mmlu,True,lexical_or_artifact
history::436,history,arabic_mmlu,True,lexical_or_artifact
history::437,history,arabic_mmlu,False,clean
history::438,history,arabic_mmlu,False,clean
history::439,history,arabic_mmlu,False,clean
history::440,history,arabic_mmlu,True,morphological
history::441,history,arabic_mmlu,True,lexical_or_artifact
history::442,history,arabic_mmlu,True,morphological
history::443,history,arabic_mmlu,True,lexical_or_artifact
history::444,history,arabic_mmlu,False,clean
history::445,history,arabic_mmlu,False,clean
history::446,history,arabic_mmlu,False,clean
history::447,history,arabic_mmlu,False,clean
history::448,history,arabic_mmlu,False,clean
history::449,history,arabic_mmlu,False,clean
history::450,history,arabic_mmlu,False,clean
history::451,history,arabic_mmlu,False,clean
history::452,history,arabic_mmlu,True,morphological
history::453,history,arabic_mmlu,False,clean
history::454,history,arabic_mmlu,False,clean
history::455,history,arabic_mmlu,True,lexical_or_artifact
history::456,history,arabic_mmlu,True,morphological
history::457,history,arabic_mmlu,True,lexical_or_artifact
history::458,history,arabic_mmlu,True,morphological
history::459,history,arabic_mmlu,False,clean
history::460,history,arabic_mmlu,False,clean
history::461,history,arabic_mmlu,True,morphological
history::462,history,arabic_mmlu,False,clean
history::463,history,arabic_mmlu,False,clean
history::464,history,arabic_mmlu,False,clean
history::465,history,arabic_mmlu,True,lexical_or_artifact
history::466,history,arabic_mmlu,False,clean
history::467,history,arabic_mmlu,False,clean
history::468,history,arabic_mmlu,False,clean
history::469,history,arabic_mmlu,False,clean
history::470,history,arabic_mmlu,False,clean
history::471,history,arabic_mmlu,False,clean
history::472,history,arabic_mmlu,False,clean
history::473,history,arabic_mmlu,False,clean
history::474,history,arabic_mmlu,False,clean
history::475,history,arabic_mmlu,False,clean
history::476,history,arabic_mmlu,False,clean
history::477,history,arabic_mmlu,False,clean
history::478,history,arabic_mmlu,True,morphological
history::479,history,arabic_mmlu,False,clean
history::480,history,arabic_mmlu,True,morphological
history::481,history,arabic_mmlu,False,clean
history::482,history,arabic_mmlu,False,clean
history::483,history,arabic_mmlu,False,clean
history::484,history,arabic_mmlu,True,morphological
history::485,history,arabic_mmlu,True,morphological
history::486,history,arabic_mmlu,False,clean
history::487,history,arabic_mmlu,False,clean
history::488,history,arabic_mmlu,False,clean
history::489,history,arabic_mmlu,False,clean
history::490,history,arabic_mmlu,False,clean
history::491,history,arabic_mmlu,False,clean
history::492,history,arabic_mmlu,False,clean
history::493,history,arabic_mmlu,False,clean
history::494,history,arabic_mmlu,True,morphological
history::495,history,arabic_mmlu,False,clean
history::496,history,arabic_mmlu,False,clean
history::497,history,arabic_mmlu,False,clean
history::498,history,arabic_mmlu,False,clean
history::499,history,arabic_mmlu,False,clean
history::500,history,arabic_mmlu,True,morphological
history::501,history,arabic_mmlu,True,morphological
history::502,history,arabic_mmlu,True,morphological
history::503,history,arabic_mmlu,False,clean
history::504,history,arabic_mmlu,True,morphological
history::505,history,arabic_mmlu,False,clean
history::506,history,arabic_mmlu,False,clean
history::507,history,arabic_mmlu,False,clean
history::508,history,arabic_mmlu,True,lexical_or_artifact
history::509,history,arabic_mmlu,True,morphological
history::510,history,arabic_mmlu,False,clean
history::511,history,arabic_mmlu,False,clean
history::512,history,arabic_mmlu,False,clean
history::513,history,arabic_mmlu,False,clean
history::514,history,arabic_mmlu,True,morphological
history::515,history,arabic_mmlu,False,clean
history::516,history,arabic_mmlu,False,clean
history::517,history,arabic_mmlu,True,morphological
history::518,history,arabic_mmlu,False,clean
history::519,history,arabic_mmlu,False,clean
history::520,history,arabic_mmlu,False,clean
history::521,history,arabic_mmlu,False,clean
history::522,history,arabic_mmlu,False,clean
history::523,history,arabic_mmlu,False,clean
history::524,history,arabic_mmlu,False,clean
history::525,history,arabic_mmlu,False,clean
history::526,history,arabic_mmlu,True,morphological
history::527,history,arabic_mmlu,False,clean
history::528,history,arabic_mmlu,False,clean
history::529,history,arabic_mmlu,False,clean
history::530,history,arabic_mmlu,False,clean
history::531,history,arabic_mmlu,False,clean
history::532,history,arabic_mmlu,True,morphological
history::533,history,arabic_mmlu,True,lexical_or_artifact
history::534,history,arabic_mmlu,False,clean
history::535,history,arabic_mmlu,False,clean
history::536,history,arabic_mmlu,False,clean
history::537,history,arabic_mmlu,False,clean
history::538,history,arabic_mmlu,True,morphological
history::539,history,arabic_mmlu,False,clean
history::540,history,arabic_mmlu,False,clean
history::541,history,arabic_mmlu,False,clean
history::542,history,arabic_mmlu,True,morphological
history::543,history,arabic_mmlu,False,clean
history::544,history,arabic_mmlu,False,clean
history::545,history,arabic_mmlu,False,clean
history::546,history,arabic_mmlu,False,clean
history::547,history,arabic_mmlu,False,clean
history::548,history,arabic_mmlu,False,clean
history::549,history,arabic_mmlu,False,clean
history::550,history,arabic_mmlu,False,clean
history::551,history,arabic_mmlu,True,morphological
history::552,history,arabic_mmlu,True,morphological
history::553,history,arabic_mmlu,False,clean
history::554,history,arabic_mmlu,False,clean
history::555,history,arabic_mmlu,False,clean
history::556,history,arabic_mmlu,False,clean
history::557,history,arabic_mmlu,False,clean
history::558,history,arabic_mmlu,False,clean
history::559,history,arabic_mmlu,False,clean
history::560,history,arabic_mmlu,False,clean
history::561,history,arabic_mmlu,False,clean
history::562,history,arabic_mmlu,False,clean
history::563,history,arabic_mmlu,False,clean
history::564,history,arabic_mmlu,False,clean
history::565,history,arabic_mmlu,False,clean
history::566,history,arabic_mmlu,True,lexical_or_artifact
history::567,history,arabic_mmlu,False,clean
history::568,history,arabic_mmlu,False,clean
history::569,history,arabic_mmlu,False,clean
history::570,history,arabic_mmlu,False,clean
history::571,history,arabic_mmlu,True,morphological
history::572,history,arabic_mmlu,True,morphological
history::573,history,arabic_mmlu,True,morphological
history::574,history,arabic_mmlu,False,clean
history::575,history,arabic_mmlu,False,clean
history::576,history,arabic_mmlu,False,clean
history::577,history,arabic_mmlu,True,morphological
history::578,history,arabic_mmlu,False,clean
history::579,history,arabic_mmlu,True,morphological
history::580,history,arabic_mmlu,False,clean
history::581,history,arabic_mmlu,False,clean
history::582,history,arabic_mmlu,False,clean
history::583,history,arabic_mmlu,False,clean
history::584,history,arabic_mmlu,False,clean
history::585,history,arabic_mmlu,False,clean
history::586,history,arabic_mmlu,False,clean
history::587,history,arabic_mmlu,True,morphological
history::588,history,arabic_mmlu,False,clean
history::589,history,arabic_mmlu,False,clean
history::590,history,arabic_mmlu,False,clean
history::591,history,arabic_mmlu,False,clean
history::592,history,arabic_mmlu,False,clean
history::593,history,arabic_mmlu,False,clean
history::594,history,arabic_mmlu,False,clean
history::595,history,arabic_mmlu,True,morphological
history::596,history,arabic_mmlu,False,clean
history::597,history,arabic_mmlu,False,clean
history::598,history,arabic_mmlu,False,clean
history::599,history,arabic_mmlu,False,clean
history::600,history,arabic_mmlu,False,clean
history::601,history,arabic_mmlu,True,morphological
history::602,history,arabic_mmlu,True,morphological
history::603,history,arabic_mmlu,True,morphological
history::604,history,arabic_mmlu,False,clean
history::605,history,arabic_mmlu,False,clean
history::606,history,arabic_mmlu,True,morphological
history::607,history,arabic_mmlu,False,clean
history::608,history,arabic_mmlu,False,clean
history::609,history,arabic_mmlu,False,clean
history::610,history,arabic_mmlu,False,clean
history::611,history,arabic_mmlu,False,clean
history::612,history,arabic_mmlu,False,clean
history::613,history,arabic_mmlu,False,clean
history::614,history,arabic_mmlu,True,lexical_or_artifact
history::615,history,arabic_mmlu,False,clean
history::616,history,arabic_mmlu,False,clean
history::617,history,arabic_mmlu,False,clean
history::618,history,arabic_mmlu,False,clean
history::619,history,arabic_mmlu,False,clean
history::620,history,arabic_mmlu,False,clean
history::621,history,arabic_mmlu,True,morphological
history::622,history,arabic_mmlu,False,clean
history::623,history,arabic_mmlu,False,clean
history::624,history,arabic_mmlu,True,morphological
history::625,history,arabic_mmlu,False,clean
history::626,history,arabic_mmlu,True,morphological
history::627,history,arabic_mmlu,True,morphological
history::628,history,arabic_mmlu,True,lexical_or_artifact
history::629,history,arabic_mmlu,False,clean
history::630,history,arabic_mmlu,False,clean
history::631,history,arabic_mmlu,False,clean
history::632,history,arabic_mmlu,False,clean
history::633,history,arabic_mmlu,True,morphological
history::634,history,arabic_mmlu,False,clean
history::635,history,arabic_mmlu,False,clean
history::636,history,arabic_mmlu,False,clean
history::637,history,arabic_mmlu,False,clean
history::638,history,arabic_mmlu,False,clean
history::639,history,arabic_mmlu,False,clean
history::640,history,arabic_mmlu,True,morphological
history::641,history,arabic_mmlu,False,clean
history::642,history,arabic_mmlu,True,morphological
history::643,history,arabic_mmlu,True,morphological
history::644,history,arabic_mmlu,False,clean
history::645,history,arabic_mmlu,True,morphological
history::646,history,arabic_mmlu,True,morphological
history::647,history,arabic_mmlu,True,lexical_or_artifact
history::648,history,arabic_mmlu,False,clean
history::649,history,arabic_mmlu,False,clean
history::650,history,arabic_mmlu,False,clean
history::651,history,arabic_mmlu,False,clean
history::652,history,arabic_mmlu,True,lexical_or_artifact
history::653,history,arabic_mmlu,True,morphological
history::654,history,arabic_mmlu,True,morphological
history::655,history,arabic_mmlu,False,clean
history::656,history,arabic_mmlu,False,clean
history::657,history,arabic_mmlu,False,clean
history::658,history,arabic_mmlu,True,morphological
history::659,history,arabic_mmlu,False,clean
history::660,history,arabic_mmlu,False,clean
history::661,history,arabic_mmlu,False,clean
history::662,history,arabic_mmlu,False,clean
history::663,history,arabic_mmlu,True,morphological
history::664,history,arabic_mmlu,True,morphological
history::665,history,arabic_mmlu,False,clean
history::666,history,arabic_mmlu,False,clean
history::667,history,arabic_mmlu,False,clean
history::668,history,arabic_mmlu,True,morphological
history::669,history,arabic_mmlu,False,clean
history::670,history,arabic_mmlu,True,morphological
history::671,history,arabic_mmlu,False,clean
history::672,history,arabic_mmlu,True,morphological
history::673,history,arabic_mmlu,False,clean
history::674,history,arabic_mmlu,False,clean
history::675,history,arabic_mmlu,False,clean
history::676,history,arabic_mmlu,False,clean
history::677,history,arabic_mmlu,True,morphological
history::678,history,arabic_mmlu,True,morphological
history::679,history,arabic_mmlu,False,clean
history::680,history,arabic_mmlu,True,morphological
history::681,history,arabic_mmlu,True,lexical_or_artifact
history::682,history,arabic_mmlu,False,clean
history::683,history,arabic_mmlu,False,clean
history::684,history,arabic_mmlu,False,clean
history::685,history,arabic_mmlu,False,clean
history::686,history,arabic_mmlu,False,clean
history::687,history,arabic_mmlu,True,morphological
history::688,history,arabic_mmlu,False,clean
history::689,history,arabic_mmlu,False,clean
history::690,history,arabic_mmlu,True,morphological
history::691,history,arabic_mmlu,True,morphological
history::692,history,arabic_mmlu,True,morphological
history::693,history,arabic_mmlu,True,morphological
history::694,history,arabic_mmlu,False,clean
history::695,history,arabic_mmlu,False,clean
history::696,history,arabic_mmlu,False,clean
history::697,history,arabic_mmlu,False,clean
history::698,history,arabic_mmlu,False,clean
history::699,history,arabic_mmlu,True,morphological
history::700,history,arabic_mmlu,False,clean
history::701,history,arabic_mmlu,False,clean
history::702,history,arabic_mmlu,True,morphological
history::703,history,arabic_mmlu,False,clean
history::704,history,arabic_mmlu,False,clean
history::705,history,arabic_mmlu,True,morphological
history::706,history,arabic_mmlu,True,morphological
history::707,history,arabic_mmlu,False,clean
history::708,history,arabic_mmlu,False,clean
history::709,history,arabic_mmlu,False,clean
history::710,history,arabic_mmlu,True,lexical_or_artifact
history::711,history,arabic_mmlu,False,clean
history::712,history,arabic_mmlu,False,clean
history::713,history,arabic_mmlu,True,morphological
history::714,history,arabic_mmlu,False,clean
history::715,history,arabic_mmlu,False,clean
history::716,history,arabic_mmlu,True,morphological
history::717,history,arabic_mmlu,False,clean
history::718,history,arabic_mmlu,False,clean
history::719,history,arabic_mmlu,False,clean
history::720,history,arabic_mmlu,True,morphological
history::721,history,arabic_mmlu,False,clean
history::722,history,arabic_mmlu,False,clean
history::723,history,arabic_mmlu,True,morphological
history::724,history,arabic_mmlu,False,clean
history::725,history,arabic_mmlu,False,clean
history::726,history,arabic_mmlu,False,clean
history::727,history,arabic_mmlu,True,morphological
history::728,history,arabic_mmlu,False,clean
history::729,history,arabic_mmlu,True,morphological
history::730,history,arabic_mmlu,True,morphological
history::731,history,arabic_mmlu,False,clean
history::732,history,arabic_mmlu,False,clean
history::733,history,arabic_mmlu,False,clean
history::734,history,arabic_mmlu,False,clean
history::735,history,arabic_mmlu,False,clean
history::736,history,arabic_mmlu,True,morphological
history::737,history,arabic_mmlu,False,clean
history::738,history,arabic_mmlu,False,clean
history::739,history,arabic_mmlu,True,morphological
history::740,history,arabic_mmlu,False,clean
history::741,history,arabic_mmlu,False,clean
history::742,history,arabic_mmlu,False,clean
history::743,history,arabic_mmlu,False,clean
history::744,history,arabic_mmlu,False,clean
history::745,history,arabic_mmlu,False,clean
history::746,history,arabic_mmlu,False,clean
history::747,history,arabic_mmlu,False,clean
history::748,history,arabic_mmlu,False,clean
history::749,history,arabic_mmlu,False,clean
history::750,history,arabic_mmlu,False,clean
history::751,history,arabic_mmlu,False,clean
history::752,history,arabic_mmlu,False,clean
history::753,history,arabic_mmlu,False,clean
history::754,history,arabic_mmlu,False,clean
history::755,history,arabic_mmlu,False,clean
history::756,history,arabic_mmlu,False,clean
history::757,history,arabic_mmlu,False,clean
history::758,history,arabic_mmlu,True,morphological
history::759,history,arabic_mmlu,False,clean
history::760,history,arabic_mmlu,False,clean
history::761,history,arabic_mmlu,False,clean
history::762,history,arabic_mmlu,False,clean
history::763,history,arabic_mmlu,False,clean
history::764,history,arabic_mmlu,False,clean
history::765,history,arabic_mmlu,True,morphological
history::766,history,arabic_mmlu,False,clean
history::767,history,arabic_mmlu,False,clean
history::768,history,arabic_mmlu,True,lexical_or_artifact
history::769,history,arabic_mmlu,False,clean
history::770,history,arabic_mmlu,False,clean
history::771,history,arabic_mmlu,True,lexical_or_artifact
history::772,history,arabic_mmlu,False,clean
history::773,history,arabic_mmlu,True,morphological
history::774,history,arabic_mmlu,False,clean
history::775,history,arabic_mmlu,False,clean
history::776,history,arabic_mmlu,False,clean
history::777,history,arabic_mmlu,False,clean
history::778,history,arabic_mmlu,True,morphological
history::779,history,arabic_mmlu,False,clean
history::780,history,arabic_mmlu,False,clean
history::781,history,arabic_mmlu,False,clean
history::782,history,arabic_mmlu,True,morphological
history::783,history,arabic_mmlu,True,morphological
history::784,history,arabic_mmlu,False,clean
history::785,history,arabic_mmlu,False,clean
history::786,history,arabic_mmlu,False,clean
history::787,history,arabic_mmlu,False,clean
history::788,history,arabic_mmlu,False,clean
history::789,history,arabic_mmlu,False,clean
history::790,history,arabic_mmlu,False,clean
history::791,history,arabic_mmlu,True,lexical_or_artifact
history::792,history,arabic_mmlu,False,clean
history::793,history,arabic_mmlu,False,clean
history::794,history,arabic_mmlu,False,clean
history::795,history,arabic_mmlu,True,morphological
history::796,history,arabic_mmlu,True,lexical_or_artifact
history::797,history,arabic_mmlu,False,clean
history::798,history,arabic_mmlu,True,morphological
history::799,history,arabic_mmlu,False,clean
history::800,history,arabic_mmlu,False,clean
history::801,history,arabic_mmlu,False,clean
history::802,history,arabic_mmlu,False,clean
history::803,history,arabic_mmlu,False,clean
history::804,history,arabic_mmlu,False,clean
history::805,history,arabic_mmlu,False,clean
history::806,history,arabic_mmlu,True,morphological
history::807,history,arabic_mmlu,False,clean
history::808,history,arabic_mmlu,False,clean
history::809,history,arabic_mmlu,False,clean
history::810,history,arabic_mmlu,False,clean
history::811,history,arabic_mmlu,False,clean
history::812,history,arabic_mmlu,False,clean
history::813,history,arabic_mmlu,False,clean
history::814,history,arabic_mmlu,False,clean
history::815,history,arabic_mmlu,False,clean
history::816,history,arabic_mmlu,True,lexical_or_artifact
history::817,history,arabic_mmlu,False,clean
history::818,history,arabic_mmlu,False,clean
history::819,history,arabic_mmlu,False,clean
history::820,history,arabic_mmlu,False,clean
history::821,history,arabic_mmlu,False,clean
history::822,history,arabic_mmlu,False,clean
history::823,history,arabic_mmlu,False,clean
history::824,history,arabic_mmlu,False,clean
history::825,history,arabic_mmlu,False,clean
history::826,history,arabic_mmlu,False,clean
history::827,history,arabic_mmlu,True,morphological
history::828,history,arabic_mmlu,False,clean
history::829,history,arabic_mmlu,True,morphological
history::830,history,arabic_mmlu,False,clean
history::831,history,arabic_mmlu,False,clean
history::832,history,arabic_mmlu,False,clean
history::833,history,arabic_mmlu,False,clean
history::834,history,arabic_mmlu,False,clean
history::835,history,arabic_mmlu,False,clean
history::836,history,arabic_mmlu,False,clean
history::837,history,arabic_mmlu,False,clean
history::838,history,arabic_mmlu,False,clean
history::839,history,arabic_mmlu,True,morphological
history::840,history,arabic_mmlu,False,clean
history::841,history,arabic_mmlu,True,lexical_or_artifact
history::842,history,arabic_mmlu,False,clean
history::843,history,arabic_mmlu,False,clean
history::844,history,arabic_mmlu,False,clean
history::845,history,arabic_mmlu,False,clean
history::846,history,arabic_mmlu,True,lexical_or_artifact
history::847,history,arabic_mmlu,False,clean
history::848,history,arabic_mmlu,False,clean
history::849,history,arabic_mmlu,True,lexical_or_artifact
history::850,history,arabic_mmlu,False,clean
history::851,history,arabic_mmlu,True,morphological
history::852,history,arabic_mmlu,False,clean
history::853,history,arabic_mmlu,False,clean
history::854,history,arabic_mmlu,False,clean
history::855,history,arabic_mmlu,False,clean
history::856,history,arabic_mmlu,False,clean
history::857,history,arabic_mmlu,False,clean
history::858,history,arabic_mmlu,True,morphological
history::859,history,arabic_mmlu,True,lexical_or_artifact
history::860,history,arabic_mmlu,False,clean
history::861,history,arabic_mmlu,False,clean
history::862,history,arabic_mmlu,False,clean
history::863,history,arabic_mmlu,False,clean
history::864,history,arabic_mmlu,False,clean
history::865,history,arabic_mmlu,False,clean
history::866,history,arabic_mmlu,False,clean
history::867,history,arabic_mmlu,False,clean
history::868,history,arabic_mmlu,False,clean
history::869,history,arabic_mmlu,False,clean
history::870,history,arabic_mmlu,False,clean
history::871,history,arabic_mmlu,False,clean
history::872,history,arabic_mmlu,True,morphological
history::873,history,arabic_mmlu,False,clean
history::874,history,arabic_mmlu,False,clean
history::875,history,arabic_mmlu,False,clean
history::876,history,arabic_mmlu,False,clean
history::877,history,arabic_mmlu,False,clean
history::878,history,arabic_mmlu,False,clean
history::879,history,arabic_mmlu,False,clean
history::880,history,arabic_mmlu,False,clean
history::881,history,arabic_mmlu,False,clean
history::882,history,arabic_mmlu,False,clean
history::883,history,arabic_mmlu,False,clean
history::884,history,arabic_mmlu,False,clean
history::885,history,arabic_mmlu,False,clean
history::886,history,arabic_mmlu,False,clean
history::887,history,arabic_mmlu,False,clean
history::888,history,arabic_mmlu,True,morphological
history::889,history,arabic_mmlu,False,clean
history::890,history,arabic_mmlu,False,clean
history::891,history,arabic_mmlu,False,clean
history::892,history,arabic_mmlu,False,clean
history::893,history,arabic_mmlu,True,morphological
history::894,history,arabic_mmlu,True,lexical_or_artifact
history::895,history,arabic_mmlu,False,clean
history::896,history,arabic_mmlu,True,morphological
history::897,history,arabic_mmlu,False,clean
history::898,history,arabic_mmlu,True,morphological
history::899,history,arabic_mmlu,False,clean
history::900,history,arabic_mmlu,False,clean
history::901,history,arabic_mmlu,False,clean
history::902,history,arabic_mmlu,False,clean
history::903,history,arabic_mmlu,False,clean
history::904,history,arabic_mmlu,False,clean
history::905,history,arabic_mmlu,False,clean
history::906,history,arabic_mmlu,False,clean
history::907,history,arabic_mmlu,False,clean
history::908,history,arabic_mmlu,False,clean
history::909,history,arabic_mmlu,False,clean
history::910,history,arabic_mmlu,False,clean
history::911,history,arabic_mmlu,False,clean
history::912,history,arabic_mmlu,False,clean
history::913,history,arabic_mmlu,False,clean
history::914,history,arabic_mmlu,False,clean
history::915,history,arabic_mmlu,False,clean
history::916,history,arabic_mmlu,False,clean
history::917,history,arabic_mmlu,False,clean
history::918,history,arabic_mmlu,False,clean
history::919,history,arabic_mmlu,True,morphological
history::920,history,arabic_mmlu,False,clean
history::921,history,arabic_mmlu,False,clean
history::922,history,arabic_mmlu,False,clean
history::923,history,arabic_mmlu,False,clean
history::924,history,arabic_mmlu,False,clean
history::925,history,arabic_mmlu,False,clean
history::926,history,arabic_mmlu,False,clean
history::927,history,arabic_mmlu,False,clean
history::928,history,arabic_mmlu,True,morphological
history::929,history,arabic_mmlu,False,clean
history::930,history,arabic_mmlu,False,clean
history::931,history,arabic_mmlu,False,clean
history::932,history,arabic_mmlu,False,clean
history::933,history,arabic_mmlu,False,clean
history::934,history,arabic_mmlu,True,morphological
history::935,history,arabic_mmlu,False,clean
history::936,history,arabic_mmlu,True,morphological
history::937,history,arabic_mmlu,False,clean
history::938,history,arabic_mmlu,True,lexical_or_artifact
history::939,history,arabic_mmlu,False,clean
history::940,history,arabic_mmlu,True,lexical_or_artifact
history::941,history,arabic_mmlu,False,clean
history::942,history,arabic_mmlu,False,clean
history::943,history,arabic_mmlu,False,clean
history::944,history,arabic_mmlu,False,clean
history::945,history,arabic_mmlu,False,clean
history::946,history,arabic_mmlu,True,morphological
history::947,history,arabic_mmlu,False,clean
history::948,history,arabic_mmlu,True,morphological
history::949,history,arabic_mmlu,True,morphological
history::950,history,arabic_mmlu,True,morphological
history::951,history,arabic_mmlu,True,morphological
history::952,history,arabic_mmlu,True,morphological
history::953,history,arabic_mmlu,True,morphological
history::954,history,arabic_mmlu,True,morphological
history::955,history,arabic_mmlu,True,morphological
history::956,history,arabic_mmlu,True,morphological
history::957,history,arabic_mmlu,True,morphological
history::958,history,arabic_mmlu,False,clean
history::959,history,arabic_mmlu,False,clean
history::960,history,arabic_mmlu,False,clean
history::961,history,arabic_mmlu,False,clean
history::962,history,arabic_mmlu,False,clean
history::963,history,arabic_mmlu,False,clean
history::964,history,arabic_mmlu,False,clean
history::965,history,arabic_mmlu,False,clean
history::966,history,arabic_mmlu,False,clean
history::967,history,arabic_mmlu,False,clean
history::968,history,arabic_mmlu,False,clean
history::969,history,arabic_mmlu,False,clean
history::970,history,arabic_mmlu,True,morphological
history::971,history,arabic_mmlu,True,morphological
history::972,history,arabic_mmlu,True,morphological
history::973,history,arabic_mmlu,True,morphological
history::974,history,arabic_mmlu,True,morphological
history::975,history,arabic_mmlu,False,clean
history::976,history,arabic_mmlu,False,clean
history::977,history,arabic_mmlu,False,clean
history::978,history,arabic_mmlu,False,clean
history::979,history,arabic_mmlu,False,clean
history::980,history,arabic_mmlu,False,clean
history::981,history,arabic_mmlu,True,lexical_or_artifact
history::982,history,arabic_mmlu,True,morphological
history::983,history,arabic_mmlu,True,morphological
history::984,history,arabic_mmlu,False,clean
history::985,history,arabic_mmlu,False,clean
history::986,history,arabic_mmlu,False,clean
history::987,history,arabic_mmlu,True,morphological
history::988,history,arabic_mmlu,True,morphological
history::989,history,arabic_mmlu,False,clean
history::990,history,arabic_mmlu,True,morphological
history::991,history,arabic_mmlu,False,clean
history::992,history,arabic_mmlu,False,clean
history::993,history,arabic_mmlu,False,clean
history::994,history,arabic_mmlu,True,morphological
history::995,history,arabic_mmlu,False,clean
history::996,history,arabic_mmlu,False,clean
history::997,history,arabic_mmlu,False,clean
history::998,history,arabic_mmlu,True,morphological
history::999,history,arabic_mmlu,False,clean
history::1000,history,arabic_mmlu,True,lexical_or_artifact
history::1001,history,arabic_mmlu,False,clean
history::1002,history,arabic_mmlu,False,clean
history::1003,history,arabic_mmlu,False,clean
history::1004,history,arabic_mmlu,False,clean
history::1005,history,arabic_mmlu,True,morphological
history::1006,history,arabic_mmlu,True,morphological
history::1007,history,arabic_mmlu,True,morphological
history::1008,history,arabic_mmlu,True,morphological
history::1009,history,arabic_mmlu,False,clean
history::1010,history,arabic_mmlu,True,lexical_or_artifact
history::1011,history,arabic_mmlu,False,clean
history::1012,history,arabic_mmlu,False,clean
history::1013,history,arabic_mmlu,True,morphological
history::1014,history,arabic_mmlu,True,morphological
history::1015,history,arabic_mmlu,False,clean
history::1016,history,arabic_mmlu,False,clean
history::1017,history,arabic_mmlu,False,clean
history::1018,history,arabic_mmlu,False,clean
history::1019,history,arabic_mmlu,False,clean
history::1020,history,arabic_mmlu,False,clean
history::1021,history,arabic_mmlu,False,clean
history::1022,history,arabic_mmlu,True,morphological
history::1023,history,arabic_mmlu,False,clean
history::1024,history,arabic_mmlu,False,clean
history::1025,history,arabic_mmlu,False,clean
history::1026,history,arabic_mmlu,False,clean
history::1027,history,arabic_mmlu,False,clean
history::1028,history,arabic_mmlu,True,morphological
history::1029,history,arabic_mmlu,True,morphological
history::1030,history,arabic_mmlu,False,clean
history::1031,history,arabic_mmlu,False,clean
history::1032,history,arabic_mmlu,False,clean
history::1033,history,arabic_mmlu,False,clean
history::1034,history,arabic_mmlu,False,clean
history::1035,history,arabic_mmlu,False,clean
history::1036,history,arabic_mmlu,False,clean
history::1037,history,arabic_mmlu,False,clean
history::1038,history,arabic_mmlu,True,morphological
history::1039,history,arabic_mmlu,False,clean
history::1040,history,arabic_mmlu,False,clean
history::1041,history,arabic_mmlu,False,clean
history::1042,history,arabic_mmlu,False,clean
history::1043,history,arabic_mmlu,False,clean
history::1044,history,arabic_mmlu,False,clean
history::1045,history,arabic_mmlu,True,morphological
history::1046,history,arabic_mmlu,True,morphological
history::1047,history,arabic_mmlu,False,clean
history::1048,history,arabic_mmlu,False,clean
history::1049,history,arabic_mmlu,False,clean
history::1050,history,arabic_mmlu,False,clean
history::1051,history,arabic_mmlu,True,morphological
history::1052,history,arabic_mmlu,False,clean
history::1053,history,arabic_mmlu,False,clean
history::1054,history,arabic_mmlu,False,clean
history::1055,history,arabic_mmlu,False,clean
history::1056,history,arabic_mmlu,False,clean
history::1057,history,arabic_mmlu,False,clean
history::1058,history,arabic_mmlu,False,clean
history::1059,history,arabic_mmlu,True,morphological
history::1060,history,arabic_mmlu,True,morphological
history::1061,history,arabic_mmlu,True,morphological
